연번,시도,시군구,읍면동,우편번호,주    소
3396,경남,남해군,서면행정복지센터,52410,경상남도 남해군 서면 스포츠로 676
3397,경남,남해군,고현면행정복지센터,52404,경상남도 남해군 고현면 탑동로 42
3398,경남,남해군,설천면행정복지센터,52401,경상남도 남해군 설천면 설천로 695　
3399,경남,남해군,창선면행정복지센터,52453,경상남도 남해군 창선면 창선로97번길 6　　
3400,경남,하동군,하동읍사무소,52326,경상남도 하동군 하동읍 중앙로 70
3401,경남,하동군,화개면사무소,52303,경상남도 하동군 화개면 원탑1길 6
3402,경남,하동군,악양면사무소,52305,경상남도 하동군 악양면 악양서로 357
3403,경남,하동군,적량면사무소,52321,경상남도 하동군 적량면 대티길 9
3404,경남,하동군,횡천면사무소,52319,경상남도 하동군 횡천면 경서대로 1175-3
3405,경남,하동군,고전면사무소,52340,경상남도 하동군 고전면 하동읍성로 349
3406,경남,하동군,금남면사무소,52352,경상남도 하동군 금남면 미법마을길 10
3407,경남,하동군,금성면사무소,52353,경상남도 하동군 금성면 신도길 149
3408,경남,하동군,진교면사무소,52345,경상남도 하동군 진교면 민다리안길 62
3409,경남,하동군,양보면사무소,52336,경상남도 하동군 양보면 진양로 736
3410,경남,하동군,북천면사무소,52318,경상남도 하동군 북천면 경서대로 2451
3411,경남,하동군,청암면사무소,52310,경상남도 하동군 청암면 청학로 672
3412,경남,하동군,옥종면사무소,52313,경상남도 하동군 옥종면 덕천로 3
3413,경남,산청군,산청읍행정복지센터,52224,경상남도 산청군 산청읍 산엔청로 42
3414,경남,산청군,차황면사무소,52208,경상남도 산청군 차황면 친환경로 3581
3415,경남,산청군,오부면사무소,52205,경상남도 산청군 오부면 산수로 541
3416,경남,산청군,생초면사무소,52203,경상남도 산청군 생초면 생초로 58
3417,경남,산청군,금서면사무소,52215,경상남도 산청군 금서면 친환경로 2536
3418,경남,산청군,삼장면사무소,52235,경상남도 산청군 삼장면 덕산대포로 257
3419,경남,산청군,시천면사무소,52234,경상남도 산청군 시천면 남명2길 21
3420,경남,산청군,단성면사무소,52251,경상남도 산청군 단성면 목화로 985
3421,경남,산청군,신안면사무소,52249,경상남도 산청군 신안면 원지로 11-15
3422,경남,산청군,생비량면사무소,52256,경상남도 산청군 생비량면 비량로 38
3423,경남,산청군,신등면사무소,52257,경상남도 산청군 신등면 신차로 576
3424,경남,함양군,함양읍행정복지센터,50041,경상남도 함양군 함양읍 학사루길 11
3425,경남,함양군,마천면사무소,50050,경상남도 함양군 마천면 당흥길 15
3426,경남,함양군,휴천면사무소,50052,경상남도 함양군 휴천면 목현옥매로 3
3427,경남,함양군,유림면사무소,50051,경상남도 함양군 유림면 천왕봉로 2872-3
3428,경남,함양군,수동면사무소,50022,경상남도 함양군 수동면 수동길 27
3429,경남,함양군,지곡면사무소,50018,경상남도 함양군 지곡면 함양로 1882
3430,경남,함양군,안의면사무소,50009,경상남도 함양군 안의면 금성길 7
3431,경남,함양군,서하면사무소,50003,경상남도 함양군 서하면 함양남서로 3937
3432,경남,함양군,서상면사무소,50001,경상남도 함양군 서상면 서상로 308
